field_key,field_title,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,camel_case_flag,snake_case_flag,clean_word_flag,missing_field_title
steps_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['steps', 'text'], 'invalid_tokens': [], 'tokens': ['steps', 'text']}",1.0,1.0,"['steps', 'text']",[],"['steps', 'text']",VALID,False,True,False,True
crisis_problem,Crisis Presenting Problem,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['crisis', 'problem'], 'invalid_tokens': [], 'tokens': ['crisis', 'problem']}",1.0,1.0,"['crisis', 'problem']",[],"['crisis', 'problem']",VALID,False,True,False,False
describe_risk_text," Describe Risk (ideation,intent,plan,means,attempt,& other applicable details) ","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['describe', 'risk', 'text'], 'invalid_tokens': [], 'tokens': ['describe', 'risk', 'text']}",1.0,1.0,"['describe', 'risk', 'text']",[],"['describe', 'risk', 'text']",VALID,False,True,False,False
intervention_text,Intervention Description & Narrative:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,False
patient_response,Describe the Patient's Response to Interventions Delivered:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['patient', 'response'], 'invalid_tokens': [], 'tokens': ['patient', 'response']}",1.0,1.0,"['patient', 'response']",[],"['patient', 'response']",VALID,False,True,False,False
follow_up_plan_text,"Follow Up,Plan,& Instructions Given to Patient:","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['follow', 'up', 'plan', 'text'], 'invalid_tokens': [], 'tokens': ['follow', 'up', 'plan', 'text']}",1.0,1.0,"['follow', 'up', 'plan', 'text']",[],"['follow', 'up', 'plan', 'text']",VALID,False,True,False,False
intervention_description_text,Intervention Description & Narrative:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'description', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'description', 'text']}",1.0,1.0,"['intervention', 'description', 'text']",[],"['intervention', 'description', 'text']",VALID,False,True,False,False
patient_response_text,Describe the Patient's Response to Interventions Delivered:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['patient', 'response', 'text'], 'invalid_tokens': [], 'tokens': ['patient', 'response', 'text']}",1.0,1.0,"['patient', 'response', 'text']",[],"['patient', 'response', 'text']",VALID,False,True,False,False
purpose,Purpose,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose'], 'invalid_tokens': [], 'tokens': ['purpose']}",1.0,1.0,['purpose'],[],['purpose'],VALID,False,False,False,False
Functioning,"Functioning - Observed or Reported (May include mood, affect, behavior, cognitive functioning, etc.):","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['functioning'], 'invalid_tokens': [], 'tokens': ['functioning']}",1.0,1.0,['functioning'],[],['functioning'],VALID,False,False,True,False
response,Person's Response to Intervention/Progress Toward Goals and Objectives:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
Functioning,"Functioning - Observed or Reported (May include mood, affect, behavior, cognitive functioning, etc.):","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['functioning'], 'invalid_tokens': [], 'tokens': ['functioning']}",1.0,1.0,['functioning'],[],['functioning'],VALID,False,False,True,False
response,Person's Response to Intervention/Progress Toward Goals and Objectives:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Person's Response to Intervention/Progress Toward Goals and Objectives:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
note,Case Management Note:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['note'], 'invalid_tokens': [], 'tokens': ['note']}",1.0,1.0,['note'],[],['note'],VALID,False,False,False,False
currentsymptoms,Current Symptoms:,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['currentsymptoms'], 'tokens': ['currentsymptoms']}",0.0,0.0,[],['currentsymptoms'],['currentsymptoms'],INVALID,False,False,False,False
responsetointerventions,Response to Intervention(s):,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['responsetointerventions'], 'tokens': ['responsetointerventions']}",0.0,0.0,[],['responsetointerventions'],['responsetointerventions'],INVALID,False,False,False,False
new_issue_stressors_events,New Issue(s)/Stressors/Extraordinary Events Presented Today,"{'token_valid_ratio': 0.75, 'char_valid_ratio': 0.6087, 'valid_tokens': ['new', 'issue', 'events'], 'invalid_tokens': ['stressors'], 'tokens': ['new', 'issue', 'stressors', 'events']}",0.75,0.6087,"['new', 'issue', 'events']",['stressors'],"['new', 'issue', 'stressors', 'events']",PARTIAL,False,True,False,False
diagnnostic_assessment,Diagnostic Assessment Update Required?,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.4762, 'valid_tokens': ['assessment'], 'invalid_tokens': ['diagnnostic'], 'tokens': ['diagnnostic', 'assessment']}",0.5,0.4762,['assessment'],['diagnnostic'],"['diagnnostic', 'assessment']",INVALID,False,True,False,False
brief_mental_status_exam,Brief Mental Status Exam,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['brief', 'mental', 'status', 'exam'], 'invalid_tokens': [], 'tokens': ['brief', 'mental', 'status', 'exam']}",1.0,1.0,"['brief', 'mental', 'status', 'exam']",[],"['brief', 'mental', 'status', 'exam']",VALID,False,True,False,False
client_presents_danger_to_others,Client presents as a danger to:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'presents', 'danger', 'to', 'others'], 'invalid_tokens': [], 'tokens': ['client', 'presents', 'danger', 'to', 'others']}",1.0,1.0,"['client', 'presents', 'danger', 'to', 'others']",[],"['client', 'presents', 'danger', 'to', 'others']",VALID,False,True,False,False
client_presents_danger_in_form_of,Danger is in the form of:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'presents', 'danger', 'in', 'form', 'of'], 'invalid_tokens': [], 'tokens': ['client', 'presents', 'danger', 'in', 'form', 'of']}",1.0,1.0,"['client', 'presents', 'danger', 'in', 'form', 'of']",[],"['client', 'presents', 'danger', 'in', 'form', 'of']",VALID,False,True,False,False
interactive_complexity,"If yes, please select which were factors in today's visit and provide summary documentation","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['interactive', 'complexity'], 'invalid_tokens': [], 'tokens': ['interactive', 'complexity']}",1.0,1.0,"['interactive', 'complexity']",[],"['interactive', 'complexity']",VALID,False,True,False,False
strengths,How client's strengths and assets will be used:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['strengths'], 'invalid_tokens': [], 'tokens': ['strengths']}",1.0,1.0,['strengths'],[],['strengths'],VALID,False,False,False,False
external_connections,How external resources/services support goals:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['external', 'connections'], 'invalid_tokens': [], 'tokens': ['external', 'connections']}",1.0,1.0,"['external', 'connections']",[],"['external', 'connections']",VALID,False,True,False,False
problem_summary,Summarize the problem,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['problem', 'summary'], 'invalid_tokens': [], 'tokens': ['problem', 'summary']}",1.0,1.0,"['problem', 'summary']",[],"['problem', 'summary']",VALID,False,True,False,False
goal,GOAL: State the goal in the client's own words:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal'], 'invalid_tokens': [], 'tokens': ['goal']}",1.0,1.0,['goal'],[],['goal'],VALID,False,False,False,False
indictaors_goal,Describe the indicators of goal achievement,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2857, 'valid_tokens': ['goal'], 'invalid_tokens': ['indictaors'], 'tokens': ['indictaors', 'goal']}",0.5,0.2857,['goal'],['indictaors'],"['indictaors', 'goal']",INVALID,False,True,False,False
mms_plan,MMS PLAN,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.5714, 'valid_tokens': ['plan'], 'invalid_tokens': ['mms'], 'tokens': ['mms', 'plan']}",0.5,0.5714,['plan'],['mms'],"['mms', 'plan']",INVALID,False,True,False,False
documentation,Documentation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['documentation'], 'invalid_tokens': [], 'tokens': ['documentation']}",1.0,1.0,['documentation'],[],['documentation'],VALID,False,False,False,False
mms_cpst_plan,MMS CPST PLAN:,"{'token_valid_ratio': 0.3333, 'char_valid_ratio': 0.3636, 'valid_tokens': ['plan'], 'invalid_tokens': ['mms', 'cpst'], 'tokens': ['mms', 'cpst', 'plan']}",0.3333,0.3636,['plan'],"['mms', 'cpst']","['mms', 'cpst', 'plan']",INVALID,False,True,False,False
additional_comments,Additional Comments,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['additional', 'comments'], 'invalid_tokens': [], 'tokens': ['additional', 'comments']}",1.0,1.0,"['additional', 'comments']",[],"['additional', 'comments']",VALID,False,True,False,False
intervention_narrative,Intervention narrative:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'narrative'], 'invalid_tokens': [], 'tokens': ['intervention', 'narrative']}",1.0,1.0,"['intervention', 'narrative']",[],"['intervention', 'narrative']",VALID,False,True,False,False
client_response,Client response:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
narrative,Presenting Issue. Clinical Observations. Therapist Interventions. Client Response. Follow-up Plan.,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
presenting_issue,Presenting Issues by Client and Observation by Therapist:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['presenting', 'issue'], 'invalid_tokens': [], 'tokens': ['presenting', 'issue']}",1.0,1.0,"['presenting', 'issue']",[],"['presenting', 'issue']",VALID,False,True,False,False
clinical_intervention,Clinical Intervention by Therapist:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['clinical', 'intervention'], 'invalid_tokens': [], 'tokens': ['clinical', 'intervention']}",1.0,1.0,"['clinical', 'intervention']",[],"['clinical', 'intervention']",VALID,False,True,False,False
goal_objective_addressed,Goal/Objective addressed and progress toward achievement of Goal/Objective:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal', 'objective', 'addressed'], 'invalid_tokens': [], 'tokens': ['goal', 'objective', 'addressed']}",1.0,1.0,"['goal', 'objective', 'addressed']",[],"['goal', 'objective', 'addressed']",VALID,False,True,False,False
client_response,"Client Response (including motivation, obstacles/barriers):","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
followup_plan,"Follow-up Plan (including assigned homework, recommendations, termination plan):","{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3333, 'valid_tokens': ['plan'], 'invalid_tokens': ['followup'], 'tokens': ['followup', 'plan']}",0.5,0.3333,['plan'],['followup'],"['followup', 'plan']",INVALID,False,True,False,False
narrative,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
information_text,New Salient Information provided by client/family:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['information', 'text'], 'invalid_tokens': [], 'tokens': ['information', 'text']}",1.0,1.0,"['information', 'text']",[],"['information', 'text']",VALID,False,True,False,False
goals_text,Goal(s)/Objective(s) focused on in this session:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goals', 'text'], 'invalid_tokens': [], 'tokens': ['goals', 'text']}",1.0,1.0,"['goals', 'text']",[],"['goals', 'text']",VALID,False,True,False,False
interventions_text,Interventions provided and client/family response:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['interventions', 'text'], 'invalid_tokens': [], 'tokens': ['interventions', 'text']}",1.0,1.0,"['interventions', 'text']",[],"['interventions', 'text']",VALID,False,True,False,False
narrative,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
description,Description of Acute Situation and RT Associated Behaviors/Complex Care Needed to Address:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,False,False,False,False
rescommendations_outcome,Recommendation(s)/Outcome:,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3043, 'valid_tokens': ['outcome'], 'invalid_tokens': ['rescommendations'], 'tokens': ['rescommendations', 'outcome']}",0.5,0.3043,['outcome'],['rescommendations'],"['rescommendations', 'outcome']",INVALID,False,True,False,False
goal_objective,Goal and Objective being Addressed :,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goal', 'objective'], 'invalid_tokens': [], 'tokens': ['goal', 'objective']}",1.0,1.0,"['goal', 'objective']",[],"['goal', 'objective']",VALID,False,True,False,False
subjective,Subjective (Client's description of the problem):,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['subjective'], 'invalid_tokens': [], 'tokens': ['subjective']}",1.0,1.0,['subjective'],[],['subjective'],VALID,False,False,False,False
objective,Objective (Objective observations of the client and problem):,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['objective'], 'invalid_tokens': [], 'tokens': ['objective']}",1.0,1.0,['objective'],[],['objective'],VALID,False,False,False,False
progress_updates,"Progress and Updates Since Last Visit OR If Appointment No Show/Cancelled, MUST Document Follow Up:","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'updates'], 'invalid_tokens': [], 'tokens': ['progress', 'updates']}",1.0,1.0,"['progress', 'updates']",[],"['progress', 'updates']",VALID,False,True,False,False
goals_objectives,Goals/Objectives from TX Plan Addressed Today:	,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goals', 'objectives'], 'invalid_tokens': [], 'tokens': ['goals', 'objectives']}",1.0,1.0,"['goals', 'objectives']",[],"['goals', 'objectives']",VALID,False,True,False,False
response_plan,Recipient Response/Plans Toward Goal(s):	,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'plan'], 'invalid_tokens': [], 'tokens': ['response', 'plan']}",1.0,1.0,"['response', 'plan']",[],"['response', 'plan']",VALID,False,True,False,False
subjective,Subjective,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['subjective'], 'invalid_tokens': [], 'tokens': ['subjective']}",1.0,1.0,['subjective'],[],['subjective'],VALID,False,False,False,False
objective,Objective,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['objective'], 'invalid_tokens': [], 'tokens': ['objective']}",1.0,1.0,['objective'],[],['objective'],VALID,False,False,False,False
participation,Please describe the youth & family's participation & response to the interventions above:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['participation'], 'invalid_tokens': [], 'tokens': ['participation']}",1.0,1.0,['participation'],[],['participation'],VALID,False,False,False,False
today_complaint,Today's Chief Complaint/Reason for Visit,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['today', 'complaint'], 'invalid_tokens': [], 'tokens': ['today', 'complaint']}",1.0,1.0,"['today', 'complaint']",[],"['today', 'complaint']",VALID,False,True,False,False
history_illness,History of Present Illness,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['history', 'illness'], 'invalid_tokens': [], 'tokens': ['history', 'illness']}",1.0,1.0,"['history', 'illness']",[],"['history', 'illness']",VALID,False,True,False,False
persons_present,Persons Present other than Consumer,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['persons', 'present'], 'invalid_tokens': [], 'tokens': ['persons', 'present']}",1.0,1.0,"['persons', 'present']",[],"['persons', 'present']",VALID,False,True,False,False
med_history,Medical/Psychiatric History,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['med', 'history'], 'invalid_tokens': [], 'tokens': ['med', 'history']}",1.0,1.0,"['med', 'history']",[],"['med', 'history']",VALID,False,True,False,False
