field_key,field_title,field_type,field_key_exists_in_library_flag,row_id,missing_field_title,token_valid_ratio,invalid_tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues,facet_title_missing,semantic_severity,structural_severity,final_severity,reasons
psych_4,Appearance and Behavior:,textarea,False,750,False,1.0,[],VALID,0.0,[],"['psych', '4']","['appearance', 'behavior']",LOW,0.13291801512241364,LOW,-0.23892466208211144,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.26819800591209064,1.0,0.7804594017736272,hard_mismatch
psych_5,Mood and Affect:,textarea,False,751,False,1.0,[],VALID,0.0,[],"['psych', '5']","['affect', 'mood']",LOW,0.3186878561973572,LOW,-0.1972235306297313,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.33643929767028774,1.0,0.8009317893010863,hard_mismatch
psych_6,Speech and Thought Process:,textarea,False,752,False,1.0,[],VALID,0.0,[],"['psych', '6']","['think', 'process', 'speech']",LOW,0.2726201117038727,LOW,-0.21994689545148186,Partial Contradiction,1.5,True,False,False,False,False,False,False,0.31580196487571727,1.0,0.7947405894627151,hard_mismatch
psych_7,Additional Observations:,textarea,False,753,False,1.0,[],VALID,0.0,[],"['psych', '7']","['observation', 'additional']",LOW,0.11858250945806503,LOW,-0.27736130504515627,Strong Contradiction,1.0,True,False,False,False,False,False,False,0.25236636132387263,1.0,0.7757099083971617,hard_mismatch
psych_8,Diagnosis:,textarea,False,755,False,1.0,[],VALID,0.0,[],"['psych', '8']",['diagnosis'],LOW,0.20406676828861237,LOW,-0.24129232920677282,Partial Contradiction,0.5,True,False,False,False,False,False,False,0.28883233172455186,1.0,0.7866496995173655,hard_mismatch
psych_9,Clinical Impression:,textarea,False,756,False,1.0,[],VALID,0.0,[],"['psych', '9']","['clinical', 'impression']",LOW,0.28163430094718933,LOW,-0.20507107724202187,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.3229689671115502,1.0,0.796890690133465,hard_mismatch
psych_10,Progress:,textarea,False,757,False,1.0,[],VALID,0.0,[],"['psych', '10']",['progress'],LOW,0.25024956464767456,LOW,-0.2616347671652897,Strong Contradiction,0.5,True,False,False,False,False,False,False,0.29658443924471545,1.0,0.7889753317734146,hard_mismatch
psych_11,Medication Management:,textarea,False,759,False,1.0,[],VALID,0.0,[],"['11', 'psych']","['management', 'medication']",LOW,0.14349712431430817,LOW,-0.147161236028332,Uncertain,1.0,True,False,False,False,False,False,False,0.29890076648579283,1.0,0.7896702299457378,hard_mismatch
psych_12,Therapeutic Interventions:,textarea,False,760,False,1.0,[],VALID,0.0,[],"['psych', '12']","['intervention', 'therapeutic']",LOW,0.26530754566192627,LOW,-0.12832389460076463,Uncertain,1.0,True,False,False,False,False,False,False,0.3410950953183485,1.0,0.8023285285955045,hard_mismatch
psych_13,Behavioral Recommendations:,textarea,False,761,False,1.0,[],VALID,0.0,[],"['psych', '13']","['recommendation', 'behavioral']",LOW,0.22714680433273315,LOW,-0.15269454917436706,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.3223356765475098,1.0,0.7967007029642529,hard_mismatch
psych_14,Follow-Up:,textarea,False,762,False,1.0,[],VALID,0.0,[],"['psych', '14']","['up', 'follow']",LOW,0.2136945277452469,LOW,-0.21795704096758317,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.2987212460332991,1.0,0.7896163738099897,hard_mismatch
psych_15,Caregiver Education:,textarea,False,764,False,1.0,[],VALID,0.0,[],"['psych', '15']","['caregiver', 'education']",LOW,0.22518466413021088,LOW,-0.24269539649357583,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.2947467802909905,1.0,0.7884240340872971,hard_mismatch
psych_16,Client Engagement:,textarea,False,765,False,1.0,[],VALID,0.0,[],"['psych', '16']","['engagement', 'client']",LOW,0.08341450989246368,LOW,-0.17171422497786656,Partial Contradiction,1.0,True,False,False,False,False,False,False,0.2735100854743791,1.0,0.7820530256423137,hard_mismatch
psych_17,Clinical Data (lab orders/results/AIMS/ phone calls/scores from rating scales):,textarea,False,766,False,1.0,[],VALID,0.0,[],"['psych', '17']","['clinical', 'scale', 'score', 'phone', 'order', 'datum', 'call', 'result', 'rating', 'aim', 'lab']",LOW,0.20799458026885986,LOW,-0.29532654612916054,Strong Contradiction,3.0,True,False,False,False,False,False,False,0.2738004102419098,1.0,0.7821401230725729,hard_mismatch
steps,What steps and assignments need to be taken to prepare for discharge?,textarea,False,770,False,1.0,[],VALID,0.1429,['step'],['step'],"['take', 'prepare', 'discharge', 'need', 'what', 'step', 'assignment']",LOW,0.3262282609939575,LOW,0.21989147921098895,Weak Match,3.0,True,False,False,False,False,False,False,0.4781259220614839,1.0,0.8434377766184451,hard_mismatch
home,Progress in the Home,textarea,False,771,False,1.0,[],VALID,0.5,['home'],['home'],"['progress', 'home']",PARTIAL,0.6514419913291931,MEDIUM,0.6422089157344942,Exact Match,2.0,False,False,False,False,False,False,False,0.7380952721191062,1.0,0.9214285816357318,
needs,Needs,textarea,False,772,False,1.0,[],VALID,1.0,['need'],['need'],['need'],HIGH,1.0,HIGH,0.7522228368276823,Exact Match,1.0,False,False,False,False,False,False,False,0.9256668510483047,1.0,0.9777000553144913,
outcomes,Describe Outcomes,textarea,False,774,False,1.0,[],VALID,0.5,['outcome'],['outcome'],"['describe', 'outcome']",PARTIAL,0.7977390885353088,MEDIUM,0.561327934578475,Weak Match,2.0,False,False,True,False,False,False,False,0.7577201069341352,1.0,0.9273160320802405,missing_context
intervention_activity,Intervention Activity,textarea,False,775,False,1.0,[],VALID,1.0,"['intervention', 'activity']","['intervention', 'activity']","['intervention', 'activity']",HIGH,1.0,HIGH,0.5531946413906127,Weak Match,1.0,False,False,False,False,False,False,False,0.8659583924171838,1.0,0.9597875177251551,
effectiveness_outcome,Intervention Effectiveness / Outcome,textarea,False,776,False,1.0,[],VALID,0.6667,"['effectiveness', 'outcome']","['effectiveness', 'outcome']","['intervention', 'effectiveness', 'outcome']",PARTIAL,0.8127463459968567,MEDIUM,0.4735833875230178,Weak Match,1.5,False,False,True,False,False,False,False,0.7525689200559623,1.0,0.9257706760167886,missing_context
information,Session Information,textarea,False,778,False,1.0,[],VALID,0.5,['information'],['information'],"['information', 'session']",PARTIAL,0.6182812452316284,MEDIUM,0.7063052455910382,Exact Match,2.0,False,False,False,False,True,False,False,0.7473759472468,1.0,0.92421278417404,temporal_mismatch
describe_services,"Describe current service(s), how the service addressed the beneficiary's behavioral health need (e.g., symptom, condition, diagnosis, and/or risk factors).",textarea,False,779,False,1.0,[],VALID,0.1333,"['service', 'describe']","['service', 'describe']","['condition', 'health', 'beneficiary', 'need', 'current', 'diagnosis', 'factor', 'address', 'eg', 'symptom', 'how', 'risk', 'service', 'behavioral', 'describe']",LOW,0.3618833124637604,LOW,0.8996941170433825,Exact Match,3.0,True,False,False,False,False,False,False,0.6918032288521427,1.0,0.9075409686556428,hard_mismatch
goal,Goal,textarea,False,781,False,1.0,[],VALID,1.0,['goal'],['goal'],['goal'],HIGH,1.0,HIGH,0.623727095833639,Exact Match,1.0,False,False,False,False,False,False,False,0.8871181287500917,1.0,0.9661354386250274,
transition_plan,Transition Plan,textarea,False,783,False,1.0,[],VALID,1.0,"['transition', 'plan']","['transition', 'plan']","['transition', 'plan']",HIGH,1.0000001192092896,HIGH,0.6620432406755541,Exact Match,1.0,False,False,False,False,False,False,False,0.898613007965453,1.0,0.9695839023896358,
purpose,Purpose/Present,textarea,False,784,False,1.0,[],VALID,0.5,['purpose'],['purpose'],"['purpose', 'present']",PARTIAL,0.7318527698516846,MEDIUM,0.302926410576369,Weak Match,2.0,False,False,True,False,False,False,False,0.6604337541284161,1.0,0.8981301262385248,missing_context
response,Response,textarea,False,786,False,1.0,[],VALID,1.0,['response'],['response'],['response'],HIGH,1.0,HIGH,0.4337319789906334,Weak Match,1.0,False,False,False,False,False,False,False,0.83011959369719,1.0,0.949035878109157,
goal,Goal,textarea,False,788,False,1.0,[],VALID,1.0,['goal'],['goal'],['goal'],HIGH,1.0,HIGH,0.623727095833639,Exact Match,1.0,False,False,False,False,False,False,False,0.8871181287500917,1.0,0.9661354386250274,
interventions_plan,Planned Interventions,textarea,False,789,False,1.0,[],VALID,1.0,"['intervention', 'plan']","['intervention', 'plan']","['intervention', 'plan']",HIGH,1.0,HIGH,0.7792331066186678,Exact Match,1.0,False,False,False,False,False,False,False,0.9337699319856002,1.0,0.9801309795956801,
transition_plan,Transition Plan,textarea,False,790,False,1.0,[],VALID,1.0,"['transition', 'plan']","['transition', 'plan']","['transition', 'plan']",HIGH,1.0000001192092896,HIGH,0.6620432406755541,Exact Match,1.0,False,False,False,False,False,False,False,0.898613007965453,1.0,0.9695839023896358,
information,Session Information,textarea,False,791,False,1.0,[],VALID,0.5,['information'],['information'],"['information', 'session']",PARTIAL,0.6182812452316284,MEDIUM,0.7063052455910382,Exact Match,2.0,False,False,False,False,True,False,False,0.7473759472468,1.0,0.92421278417404,temporal_mismatch
purpose,Purpose/Problem,textarea,False,792,False,1.0,[],VALID,0.5,['purpose'],['purpose'],"['purpose', 'problem']",PARTIAL,0.6840932369232178,MEDIUM,-0.04761255552483973,Uncertain,2.0,False,False,True,False,False,False,False,0.5409442044195134,1.0,0.862283261325854,missing_context
goals,Goals/Actions,textarea,False,795,False,1.0,[],VALID,0.5,['goal'],['goal'],"['goal', 'action']",PARTIAL,0.7382977604866028,MEDIUM,0.22535162343262374,Weak Match,2.0,False,False,True,False,False,False,False,0.639094815175768,1.0,0.8917284445527304,missing_context
intervention_course,Interventions and Course of Treatment/Action,textarea,False,796,False,1.0,[],VALID,0.5,"['intervention', 'course']","['intervention', 'course']","['intervention', 'action', 'course', 'treatment']",PARTIAL,0.8478528261184692,MEDIUM,0.10122712136759732,Uncertain,2.0,False,False,True,False,False,False,False,0.63472398424582,1.0,0.890417195273746,missing_context
problem,Problem Statement:,textarea,False,798,False,1.0,[],VALID,0.5,['problem'],['problem'],"['statement', 'problem']",PARTIAL,0.5001853704452515,MEDIUM,0.567110003944158,Weak Match,2.0,False,False,True,False,False,False,False,0.6701886123168228,1.0,0.9010565836950468,missing_context
problem,Problem Statement,textarea,False,801,False,1.0,[],VALID,0.5,['problem'],['problem'],"['statement', 'problem']",PARTIAL,0.5001853704452515,MEDIUM,0.5504878845365279,Weak Match,2.0,False,False,True,False,False,False,False,0.6652019764945338,1.0,0.8995605929483601,missing_context
problem_statement,Problem Statement,textarea,False,804,False,1.0,[],VALID,1.0,"['statement', 'problem']","['statement', 'problem']","['statement', 'problem']",HIGH,0.9999999403953552,HIGH,0.7567351510397635,Exact Match,1.0,False,False,False,False,False,False,False,0.9270205274305355,1.0,0.9781061582291606,
client_response,Client Response,textarea,False,805,False,1.0,[],VALID,1.0,"['client', 'response']","['response', 'client']","['response', 'client']",HIGH,1.0,HIGH,0.639174901270301,Exact Match,1.0,False,False,False,False,False,False,False,0.8917524703810903,1.0,0.967525741114327,
intervention_text,Intervention (Interaction that occurred during service delivery and how it relates to plan of care),textarea,False,807,False,1.0,[],VALID,0.0909,['intervention'],"['intervention', 'text']","['intervention', 'during', 'interaction', 'delivery', 'occur', 'it', 'plan', 'how', 'care', 'service', 'relate']",LOW,0.4872395694255829,MEDIUM,-0.00509689119695228,Uncertain,3.0,False,True,False,False,True,False,False,0.4537328034685892,1.0,0.8361198410405767,"partial_mismatch, temporal_mismatch"
response_text,Response to today's intervention / changes in condition,textarea,False,808,False,1.0,[],VALID,0.2,['response'],"['text', 'response']","['condition', 'response', 'intervention', 'change', 'today']",LOW,0.2727448642253876,LOW,0.04927096723967847,Uncertain,2.5,True,False,False,False,True,False,False,0.4166047494395198,1.0,0.8249814248318559,"hard_mismatch, temporal_mismatch"
progress_text,Explain your progress rating,textarea,False,809,False,1.0,[],VALID,0.25,['progress'],"['progress', 'text']","['progress', 'your', 'rating', 'explain']",LOW,0.3796932101249695,LOW,0.2793041481901245,Weak Match,2.0,True,False,False,False,False,False,False,0.5226992074945281,1.0,0.8568097622483584,hard_mismatch
intervention_text,Describe interaction that occurred during service delivery and how it relates to plan of care,textarea,False,811,False,1.0,[],VALID,0.0,[],"['intervention', 'text']","['during', 'interaction', 'delivery', 'occur', 'it', 'plan', 'how', 'care', 'service', 'describe', 'relate']",LOW,0.3297218382358551,LOW,-0.14308418453349384,Uncertain,3.0,True,False,False,False,True,False,False,0.35599129611070834,1.0,0.8067973888332125,"hard_mismatch, temporal_mismatch"
response_text,Describe response to today's Intervention,textarea,False,812,False,1.0,[],VALID,0.25,['response'],"['text', 'response']","['intervention', 'today', 'describe', 'response']",LOW,0.37845855951309204,LOW,0.32037926320080157,Weak Match,2.0,True,False,False,False,True,False,False,0.5346513468141681,1.0,0.8603954040442504,"hard_mismatch, temporal_mismatch"
progress_text,Explain your progress rating,textarea,False,813,False,1.0,[],VALID,0.25,['progress'],"['progress', 'text']","['progress', 'your', 'rating', 'explain']",LOW,0.3796932101249695,LOW,0.2793041481901245,Weak Match,2.0,True,False,False,False,False,False,False,0.5226992074945281,1.0,0.8568097622483584,hard_mismatch
intervention_text,Intervention (Interaction that occurred during service delivery and how it relates to plan of care),textarea,False,815,False,1.0,[],VALID,0.0909,['intervention'],"['intervention', 'text']","['intervention', 'during', 'interaction', 'delivery', 'occur', 'it', 'plan', 'how', 'care', 'service', 'relate']",LOW,0.4872395694255829,MEDIUM,-0.00509689119695228,Uncertain,3.0,False,True,False,False,True,False,False,0.4537328034685892,1.0,0.8361198410405767,"partial_mismatch, temporal_mismatch"
response_text,Response to today's intervention / changes in condition,textarea,False,816,False,1.0,[],VALID,0.2,['response'],"['text', 'response']","['condition', 'response', 'intervention', 'change', 'today']",LOW,0.2727448642253876,LOW,0.04927096723967847,Uncertain,2.5,True,False,False,False,True,False,False,0.4166047494395198,1.0,0.8249814248318559,"hard_mismatch, temporal_mismatch"
progress_text,Explain your progress rating,textarea,False,817,False,1.0,[],VALID,0.25,['progress'],"['progress', 'text']","['progress', 'your', 'rating', 'explain']",LOW,0.3796932101249695,LOW,0.2793041481901245,Weak Match,2.0,True,False,False,False,False,False,False,0.5226992074945281,1.0,0.8568097622483584,hard_mismatch
briefdescriptiontb,Brief Description:,textarea,False,820,False,0.0,['briefdescriptiontb'],INVALID,0.0,[],['briefdescriptiontb'],"['brief', 'description']",LOW,0.7206756472587585,MEDIUM,-0.03946298232892532,Uncertain,2.0,False,True,False,False,False,True,False,0.5043637994789499,0.0,0.15130913984368496,"partial_mismatch, token_validity_issues"
medicalconcernstb,Medical Concerns:,textarea,False,822,False,0.0,['medicalconcernstb'],INVALID,0.0,[],['medicalconcernstb'],"['medical', 'concern']",LOW,0.41990652680397034,MEDIUM,0.12384945693213882,Uncertain,2.0,False,True,False,False,False,True,False,0.46312679512083277,0.0,0.13893803853624984,"partial_mismatch, token_validity_issues"
behaviorstb,Behaviors:,textarea,False,824,False,0.0,['behaviorstb'],INVALID,0.0,[],['behaviorstb'],['behavior'],LOW,0.5486587285995483,MEDIUM,0.003854877345744609,Uncertain,1.0,False,True,False,False,False,True,False,0.46575408178358785,0.0,0.13972622453507635,"partial_mismatch, token_validity_issues"
housetb,House,textarea,False,827,False,0.0,['housetb'],INVALID,0.0,[],['housetb'],['house'],LOW,0.6347835063934326,MEDIUM,0.08852475995621548,Uncertain,1.0,False,True,False,False,False,True,False,0.5169924799048944,0.0,0.1550977439714683,"partial_mismatch, token_validity_issues"
ECSteamtb,ECS Team,textarea,False,829,False,0.0,['ecsteamtb'],INVALID,0.0,[],['ecsteamtb'],"['team', 'ec']",LOW,0.5492097735404968,MEDIUM,0.010593861412235494,Uncertain,2.0,False,True,False,False,False,True,False,0.46794109048581967,0.0,0.1403823271457459,"partial_mismatch, token_validity_issues"
familyguardiantb,Family/Guardian,textarea,False,831,False,0.0,['familyguardiantb'],INVALID,0.0,[],['familyguardiantb'],"['guardian', 'family']",LOW,0.5605798363685608,MEDIUM,-0.036131615052973395,Uncertain,2.0,False,True,False,True,False,True,False,0.45733446639467623,0.0,0.13720033991840286,"partial_mismatch, hidden_agent, token_validity_issues"
