field_key,field_title,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,field_type,field_key_exists_in_library_flag,missing_field_title
enhanced_clients_response,What was the client's response,0.6667,"['client', 'response']","['response', 'enhance', 'client']","['what', 'response', 'client']",PARTIAL,textarea,False,False
enhanced_progress_towards_goals,Progress Towards Goals,1.0,"['progress', 'towards', 'goal']","['progress', 'enhance', 'towards', 'goal']","['progress', 'towards', 'goal']",HIGH,textarea,False,False
enhanced_clients_plan,What is the plan,0.5,['plan'],"['plan', 'enhance', 'client']","['what', 'plan']",PARTIAL,textarea,False,False
enhanced_intervention_or_activity,What was the intervention or activity,0.6667,"['intervention', 'activity']","['intervention', 'enhance', 'activity']","['intervention', 'what', 'activity']",PARTIAL,textarea,False,False
goals_text,Goals and Objectives Targeted/ Progress:,0.25,['goal'],"['goal', 'text']","['goal', 'objective', 'target', 'progress']",LOW,textarea,False,False
interventions_text,Interventions/ Services Provided:,0.3333,['intervention'],"['intervention', 'text']","['intervention', 'service', 'provide']",LOW,textarea,False,False
response_text,Response to Interventions/ Assessment/ Significant Observations:,0.2,['response'],"['text', 'response']","['response', 'intervention', 'observation', 'significant', 'assessment']",LOW,textarea,False,False
risk_text,Risk Assessment:,0.5,['risk'],"['text', 'risk']","['assessment', 'risk']",PARTIAL,textarea,False,False
individuals,Individuals Present/Contacted:,0.3333,['individual'],['individual'],"['individual', 'present', 'contact']",LOW,textarea,False,False
content,Content of Contact:,0.5,['content'],['content'],"['contact', 'content']",PARTIAL,textarea,False,False
indiv,Individuals Present/Contacted:,0.0,[],['indiv'],"['individual', 'present', 'contact']",LOW,textarea,False,False
content,Content of Contact:,0.5,['content'],['content'],"['contact', 'content']",PARTIAL,textarea,False,False
interventions_and_services,"Interventions and services: Description of service provided must support the progress note selected and how the service addressed the client’s behavioral health need (e.g., symptom, condition, diagnosis, and/or risk factors), document family involvement, if applicable.",0.0769,"['intervention', 'service']","['intervention', 'service']","['condition', 'risk', 'how', 'if', 'service', 'description', 'factor', 'symptom', 'document', 'applicable', 'health', 'need', 'note', 'diagnosis', 'address', 'progress', 'eg', 'family', 'support', 'behavioral', 'provide', 'intervention', 'must', 'client', 'involvement', 'select']",LOW,textarea,False,False
Crisis_textbox,"Crisis Intervention/Support, explain",0.25,['crisis'],"['crisis', 'textbox']","['crisis', 'support', 'intervention', 'explain']",LOW,textarea,False,False
Otherinfo_textbox,"Other Information/ Updates such as hospitalizations, significant change in symptoms, functioning, supports, custody, educational or vocational situations",0.0,[],"['textbox', 'otherinfo']","['educational', 'information', 'such', 'situation', 'custody', 'other', 'significant', 'hospitalization', 'update', 'symptom', 'vocational', 'function', 'change', 'support']",LOW,textarea,False,False
PresentingProblem_textbox,Presenting Problem (please click to complete),0.4,"['present', 'problem']","['textbox', 'present', 'problem']","['please', 'complete', 'click', 'present', 'problem']",LOW,textarea,False,False
IntegratedSummary_textbox,Integrated Summary (please click to complete),0.4,"['summary', 'integrate']","['summary', 'textbox', 'integrate']","['please', 'complete', 'click', 'integrate', 'summary']",LOW,textarea,False,False
focus,"What was the focus of the session (i.e. alleviation of emotional disturbances, reversal or change of maladaptive Patterns or behaviors, encouragement of personality growth or development)?",0.0625,['focus'],['focus'],"['pattern', 'focus', 'growth', 'what', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,textarea,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barriers to progress.",0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,textarea,False,False
Identify,"Identify Specific Changes in Problems, Symptoms, or Functioning",0.1667,['identify'],['identify'],"['specific', 'identify', 'symptom', 'function', 'change', 'problem']",LOW,textarea,False,False
Daily,"Daily Summary (include Life Changes, Interventions and Progress):",0.1429,['daily'],['daily'],"['include', 'intervention', 'progress', 'change', 'daily', 'life', 'summary']",LOW,textarea,False,False
servicetext,,0.0,[],['servicetext'],['nan'],LOW,textarea,False,True
participantstext,,0.0,[],['participantstext'],['nan'],LOW,textarea,False,True
content_text,,0.0,[],"['content', 'text']",['nan'],LOW,textarea,False,True
response_text,,0.0,[],"['text', 'response']",['nan'],LOW,textarea,False,True
narrative,Narrative,1.0,['narrative'],['narrative'],['narrative'],HIGH,textarea,False,False
subjective,סובייקטיבי,0.0,[],['subjective'],[],LOW,textarea,False,False
objective,אובייקטיבי,0.0,[],['objective'],[],LOW,textarea,False,False
current_report,Current Report of Functioning or Life Changes:,0.4,"['current', 'report']","['current', 'report']","['current', 'report', 'function', 'change', 'life']",LOW,textarea,False,False
appearance_other,"If other general appearance, please describe:",0.3333,"['other', 'appearance']","['other', 'appearance']","['please', 'other', 'general', 'describe', 'if', 'appearance']",LOW,textarea,False,False
mood_other,"If other mood, please describe:",0.4,"['other', 'mood']","['other', 'mood']","['please', 'mood', 'other', 'if', 'describe']",LOW,textarea,False,False
affect_other,"If other affect, please describe:",0.4,"['other', 'affect']","['other', 'affect']","['please', 'other', 'affect', 'if', 'describe']",LOW,textarea,False,False
observations,Observations,1.0,['observation'],['observation'],['observation'],HIGH,textarea,False,False
interventions_other,"If other interventions needed, please explain:",0.3333,"['intervention', 'other']","['intervention', 'other']","['please', 'explain', 'need', 'intervention', 'other', 'if']",LOW,textarea,False,False
progress_other,"If other progress and/or response to interventions, please explain:",0.2857,"['progress', 'other']","['progress', 'other']","['please', 'explain', 'response', 'intervention', 'other', 'progress', 'if']",LOW,textarea,False,False
safety_details,Safety Plan Response/Details:,0.5,"['detail', 'safety']","['detail', 'safety']","['response', 'detail', 'plan', 'safety']",PARTIAL,textarea,False,False
current_report,Current Report of Functioning or Life Changes:,0.4,"['current', 'report']","['current', 'report']","['current', 'report', 'function', 'change', 'life']",LOW,textarea,False,False
appearance_other,"If other appearance, please describe:",0.4,"['other', 'appearance']","['other', 'appearance']","['please', 'other', 'describe', 'if', 'appearance']",LOW,textarea,False,False
mood_other,"If other mood, please describe:",0.4,"['other', 'mood']","['other', 'mood']","['please', 'mood', 'other', 'if', 'describe']",LOW,textarea,False,False
affect_other,"If other affect, please describe:",0.4,"['other', 'affect']","['other', 'affect']","['please', 'other', 'affect', 'if', 'describe']",LOW,textarea,False,False
observations,Observations,1.0,['observation'],['observation'],['observation'],HIGH,textarea,False,False
safety_details,Safety Plan Response/Details:,0.5,"['detail', 'safety']","['detail', 'safety']","['response', 'detail', 'plan', 'safety']",PARTIAL,textarea,False,False
presenting_problems,"Presenting Problem(s), as Indicated by Client/Family:",0.4,"['present', 'problem']","['present', 'problem']","['indicate', 'present', 'client', 'family', 'problem']",LOW,textarea,False,False
if_otherappearance,"If ""Other"", please describe:",0.25,['if'],"['otherappearance', 'if']","['please', 'other', 'if', 'describe']",LOW,textarea,False,False
if_othermood,"If ""Other"", please describe:",0.25,['if'],"['if', 'othermood']","['please', 'other', 'if', 'describe']",LOW,textarea,False,False
if_otheraffect,"If ""Other"", please describe:",0.25,['if'],"['otheraffect', 'if']","['please', 'other', 'if', 'describe']",LOW,textarea,False,False
observations,Observations,1.0,['observation'],['observation'],['observation'],HIGH,textarea,False,False
summary_response,Summary/Response of Intervention/Services,0.5,"['summary', 'response']","['summary', 'response']","['intervention', 'service', 'summary', 'response']",PARTIAL,textarea,False,False
safety_plan,Safety Plan Response/Details:,0.5,"['plan', 'safety']","['plan', 'safety']","['response', 'detail', 'plan', 'safety']",PARTIAL,textarea,False,False
current_report,Current Report of Functioning or Life Changes:,0.4,"['current', 'report']","['current', 'report']","['current', 'report', 'function', 'change', 'life']",LOW,textarea,False,False
appearance_other,"If other appearance, please describe:",0.4,"['other', 'appearance']","['other', 'appearance']","['please', 'other', 'describe', 'if', 'appearance']",LOW,textarea,False,False
mood_other,"If other mood, please describe:",0.4,"['other', 'mood']","['other', 'mood']","['please', 'mood', 'other', 'if', 'describe']",LOW,textarea,False,False
affect_other,"If other affect, please describe:",0.4,"['other', 'affect']","['other', 'affect']","['please', 'other', 'affect', 'if', 'describe']",LOW,textarea,False,False
observations,Observations,1.0,['observation'],['observation'],['observation'],HIGH,textarea,False,False
other_ebp,Other EBP:,1.0,"['other', 'ebp']","['other', 'ebp']","['other', 'ebp']",HIGH,textarea,False,False
safety_details,Safety Plan Response/Details:,0.5,"['detail', 'safety']","['detail', 'safety']","['response', 'detail', 'plan', 'safety']",PARTIAL,textarea,False,False
main_question_concern,Main Question/Concern for Today:,0.75,"['question', 'main', 'concern']","['question', 'main', 'concern']","['question', 'today', 'main', 'concern']",PARTIAL,textarea,False,False
lab_results,Lab Results/Collateral Information/Records Review:,0.3333,"['result', 'lab']","['result', 'lab']","['information', 'collateral', 'record', 'review', 'result', 'lab']",LOW,textarea,False,False
medication_side_effects,Medication Side Effects:,1.0,"['side', 'effect', 'medication']","['side', 'effect', 'medication']","['side', 'effect', 'medication']",HIGH,textarea,False,False
updated_history,Updated Medical/Family/Social History:,0.4,"['history', 'update']","['history', 'update']","['history', 'medical', 'update', 'family', 'social']",LOW,textarea,False,False
plan_recommendations,Plan/Recommendations:,1.0,"['recommendation', 'plan']","['recommendation', 'plan']","['recommendation', 'plan']",HIGH,textarea,False,False
psychoeducation_counseling,PsychoEducation/Counseling :,0.3333,['counsel'],"['counsel', 'psychoeducation']","['psycho', 'counsel', 'education']",LOW,textarea,False,False
FacetoFace_textbox,,0.0,[],"['textbox', 'face', 'faceto']",['nan'],LOW,textarea,False,True
Functioning_textbox,,0.0,[],"['textbox', 'function']",['nan'],LOW,textarea,False,True
Interventions_textbox,,0.0,[],"['intervention', 'textbox']",['nan'],LOW,textarea,False,True
Response_textbox,,0.0,[],"['textbox', 'response']",['nan'],LOW,textarea,False,True
Plan_textbox,,0.0,[],"['textbox', 'plan']",['nan'],LOW,textarea,False,True
goal,Goal for this Services:,0.5,['goal'],['goal'],"['goal', 'service']",PARTIAL,textarea,False,False
narrative,Narrative:,1.0,['narrative'],['narrative'],['narrative'],HIGH,textarea,False,False
goal,"Goal for This Service: Indicate a specific, observable and/or measurable goal(s) related to the client’s mental health needs.",0.0909,['goal'],['goal'],"['specific', 'observable', 'indicate', 'health', 'measurable', 'need', 'goal', 'mental', 'client', 'service', 'relate']",LOW,textarea,False,False
narrative,"SESSION NARRATIVE: Indicate medically necessary service(s) provided. If client/collateral present, also indicate participant(s) response to service(s).",0.0714,['narrative'],['narrative'],"['indicate', 'collateral', 'provide', 'medically', 'response', 'session', 'narrative', 'if', 'present', 'also', 'client', 'participant', 'service', 'necessary']",LOW,textarea,False,False
goal,Goal for this Service:,0.5,['goal'],['goal'],"['goal', 'service']",PARTIAL,textarea,False,False
response,Response:,1.0,['response'],['response'],['response'],HIGH,textarea,False,False
riskofharm_notes,Explain (Risk of Harm),0.0,[],"['riskofharm', 'note']","['harm', 'explain', 'risk']",LOW,textarea,False,False
documentation,Data,0.0,[],['documentation'],['datum'],LOW,textarea,False,False
stages_of_change,Stages of Change,1.0,"['stage', 'change']","['change', 'stage']","['change', 'stage']",HIGH,textarea,False,False
suggestions,Suggestions & Recommendations,0.5,['suggestion'],['suggestion'],"['suggestion', 'recommendation']",PARTIAL,textarea,False,False
goals,Goal(s),1.0,['goal'],['goal'],['goal'],HIGH,textarea,False,False
