report_class_id,organization_name,field_key,field_title,field_type,field_key_definition,row_id,field_key_exists_in_library_flag,structural_severity,semantic_severity,final_severity,reasons,normalized_field_key,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_title_missing,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues
StAnnesGSIRPNoteReport,St Annes,intervention_text,Interventions:,textarea,,666,False,1.0,0.6398927384444161,0.8919678215333248,,intervention text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,1.0,['intervention'],"['intervention', 'text']",['intervention'],HIGH,0.7627305388450623,MEDIUM,0.0369119226363247,Uncertain,0.5,False,False,False,False,False,False,False
StAnnesGSIRPNoteReport,St Annes,response_text,Response:,textarea,,667,False,1.0,0.6454018515899096,0.8936205554769728,,response text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,1.0,['response'],"['text', 'response']",['response'],HIGH,0.5972065329551697,MEDIUM,0.22079963901119595,Weak Match,0.5,False,False,False,False,False,False,False
StAnnesGSIRPNoteReport,St Annes,plan_text,Plan for subsequent services:,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills.",668,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StepsReport,STEPS,data,Data,textarea,"The Field ‘data' contains the main topics covered in the session. This field is like a summary of the session and can cover a wide array of topics, but should focus primarily on the topics discussed, and less on things outside the session such as planning and homework. Most likely will contain the topics brought up by the client, interactions between therapist and client, client’s state and treatment goals.",680,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StepsReport,STEPS,assessment,Assessment,textarea,"This field captures the thorough analysis or evaluation of a client's mental and emotional state, as observed by the therapist during the session. This often includes, but is not limited to, the client's emotional responses, mood states, behavioral patterns, coping mechanisms, and relational dynamics. It may also touch upon life transitions or events impacting the client's well-being, as well as the client's recognition and management of their emotional health. It may also include screening and/or assessment results from evaluations conducted and self report tools..",681,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StepsReport,STEPS,assessment_continued,Assessment continued (A),textarea,,682,False,1.0,0.977066474257967,0.99311994227739,,assessment continued,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['assessment', 'continued'], 'invalid_tokens': [], 'tokens': ['assessment', 'continued']}",1.0,1.0,"['assessment', 'continued']",[],"['assessment', 'continued']",VALID,1.0,"['assessment', 'continue']","['assessment', 'continue']","['assessment', 'continue']",HIGH,1.0,HIGH,0.9235549141932234,Exact Match,1.0,False,False,False,False,False,False,False
StepsReport,STEPS,plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SummitPointePeriodicReviewReport,Red Oak BH,if_yes_explain,"If Yes, Explain?",textarea,,684,False,1.0,0.9609424741826843,0.9882827422548053,,if yes explain,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['if', 'yes', 'explain'], 'invalid_tokens': [], 'tokens': ['if', 'yes', 'explain']}",1.0,1.0,"['if', 'yes', 'explain']",[],"['if', 'yes', 'explain']",VALID,1.0,"['if', 'yes', 'explain']","['if', 'yes', 'explain']","['if', 'yes', 'explain']",HIGH,1.0000001192092896,HIGH,0.8698081280663249,Exact Match,1.0,False,False,False,False,False,False,False
SummitPointePeriodicReviewReport,Red Oak BH,current,Current physical and health status,textarea,,685,False,1.0,0.5846978022113981,0.8754093406634194,hard_mismatch,current,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['current'], 'invalid_tokens': [], 'tokens': ['current']}",1.0,1.0,['current'],[],['current'],VALID,0.25,['current'],['current'],"['status', 'current', 'physical', 'health']",LOW,0.25025448203086853,LOW,0.6154048586737917,Exact Match,1.5,False,True,False,False,False,False,False
SummitPointePeriodicReviewReport,Red Oak BH,explanation,"Explanation (use direct quotes from Customer, when possible)",textarea,,686,False,1.0,0.49570067332482703,0.8487102019974481,hard_mismatch,explanation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['explanation'], 'invalid_tokens': [], 'tokens': ['explanation']}",1.0,1.0,['explanation'],[],['explanation'],VALID,0.1429,['explanation'],['explanation'],"['when', 'use', 'quote', 'direct', 'possible', 'explanation', 'customer']",LOW,0.17423881590366364,LOW,0.43046342851242647,Weak Match,1.5,False,True,False,False,False,False,False
SwopeIndividualReport,Alaska Addiction Rehabilitation Services,plan,SIRP Note,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",687,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanahousingReport,Texana,service,Describe details of housing service,textarea,,688,False,1.0,0.5237645512507214,0.8571293653752163,hard_mismatch,service,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['service'], 'invalid_tokens': [], 'tokens': ['service']}",1.0,1.0,['service'],[],['service'],VALID,0.25,['service'],['service'],"['housing', 'describe', 'detail', 'service']",LOW,0.3764834403991699,LOW,0.2860650637699016,Weak Match,1.5,False,True,False,False,False,False,False
TexanahousingReport,Texana,clinical_observations,Clinical Observations,textarea,"This field provides the therapist's clinical observations of the client which includes their mood, demeanor, body language, emotional state, cooperation, engagement, appearance, etc.",689,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanahousingReport,Texana,individuals_responses,Individuals Responses,textarea,"This field typically captures detailed notes relating to the emotional status, feelings, or reactions of the client during the session. The focus is on recording subjective experiences shared by the client, encompassing a spectrum of sentiments such as frustration, anger, depression, or feeling overwhelmed. It can also document the client's interests, such as a desire to hone communication skills, or specific requests for services. This field may contain both observations by the therapist and direct quotes from the client.",690,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanahousingReport,Texana,progress_towards_recovery,Progress Towards Recovery,textarea,"The 'progress_towards_recovery' field offers an update on the client's advancement toward therapy objectives outlined in the treatment plan. Typically, it encompasses the client's self-report on their present mental state, relational behaviors, alignment with therapy goals, emotions, medication impact, perception of the therapy process, and its overall influence on their life. This field serves to succinctly summarize whether the client is making progress, experiencing setbacks, or maintaining their current position in the journey towards recovery.",691,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanahousingReport,Texana,timeline_for_next_service,Timeline for Next Service,textarea,"The 'Timeline for Next Service' field outlines the scheduling and timeframe for the client's upcoming session, tailored to their needs and treatment goals. It includes details about the approximate or exact session date, encompassing activities such as setting check-in dates, planning additional sessions, or arranging timely follow-ups aligned with the existing treatment plan. The field may also specify the frequency of future appointments, such as weekly meetings. Typically organized by the care coordinator, this information ensures continuous support and proactive planning to advance the client's treatment goals.",692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanahousingReport,Texana,actions_before_next_service,What actions should the individual complete before the next service?,textarea,"This field describes the tasks or activities that the individual is encouraged or advised to undertake before the next service or session. These actions are usually related to the individual's goals and progress in their care plan. They could include activities such as implementing action points, researching topics of interest, scheduling appointments, practicing coping skills etc.",693,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapayaReport,Texana,paya_service,Describe details of PAYA service,textarea,,694,False,0.5,0.7592810161240057,0.5777843048372017,"missing_context, token_validity_issues",paya service,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6364, 'valid_tokens': ['service'], 'invalid_tokens': ['paya'], 'tokens': ['paya', 'service']}",0.5,0.6364,['service'],['paya'],"['paya', 'service']",INVALID,0.5,"['paya', 'service']","['paya', 'service']","['describe', 'paya', 'detail', 'service']",PARTIAL,0.8129473328590393,MEDIUM,0.5513227208876464,Weak Match,1.5,False,False,False,True,False,False,True
TexanapayaReport,Texana,clinical_observations,Clinical observations,textarea,"This field provides the therapist's clinical observations of the client which includes their mood, demeanor, body language, emotional state, cooperation, engagement, appearance, etc.",695,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapayaReport,Texana,individuals_responses,Individuals responses,textarea,"This field typically captures detailed notes relating to the emotional status, feelings, or reactions of the client during the session. The focus is on recording subjective experiences shared by the client, encompassing a spectrum of sentiments such as frustration, anger, depression, or feeling overwhelmed. It can also document the client's interests, such as a desire to hone communication skills, or specific requests for services. This field may contain both observations by the therapist and direct quotes from the client.",696,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapayaReport,Texana,progress_towards_recovery,Progress towards recovery plan objectives,textarea,"The 'progress_towards_recovery' field offers an update on the client's advancement toward therapy objectives outlined in the treatment plan. Typically, it encompasses the client's self-report on their present mental state, relational behaviors, alignment with therapy goals, emotions, medication impact, perception of the therapy process, and its overall influence on their life. This field serves to succinctly summarize whether the client is making progress, experiencing setbacks, or maintaining their current position in the journey towards recovery.",697,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapayaReport,Texana,timeline_for_next_service,Timeline for next service,textarea,"The 'Timeline for Next Service' field outlines the scheduling and timeframe for the client's upcoming session, tailored to their needs and treatment goals. It includes details about the approximate or exact session date, encompassing activities such as setting check-in dates, planning additional sessions, or arranging timely follow-ups aligned with the existing treatment plan. The field may also specify the frequency of future appointments, such as weekly meetings. Typically organized by the care coordinator, this information ensures continuous support and proactive planning to advance the client's treatment goals.",698,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapayaReport,Texana,actions_before_next_service,What actions should the individual complete before the next service?,textarea,"This field describes the tasks or activities that the individual is encouraged or advised to undertake before the next service or session. These actions are usually related to the individual's goals and progress in their care plan. They could include activities such as implementing action points, researching topics of interest, scheduling appointments, practicing coping skills etc.",699,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapsrimrReport,Gulf Coast Center,psr_imr_service,Describe details of psr/imr service,textarea,"This field contains a summary of the session including an assessment and description of the client’s symptoms, their primary concerns and difficulties, and the interventions that the therapist employed to help the client function better in their daily life. Furthermore, it also contains support provided in various areas, such as social and independent living skills, housing, education, employment, goal-setting, and legal issues.",700,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapsrimrReport,Gulf Coast Center,clinical_observations,Clinical observations,textarea,"This field provides the therapist's clinical observations of the client which includes their mood, demeanor, body language, emotional state, cooperation, engagement, appearance, etc.",701,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TexanapsrimrReport,Gulf Coast Center,individuals_responses,Individuals responses,textarea,"This field typically captures detailed notes relating to the emotional status, feelings, or reactions of the client during the session. The focus is on recording subjective experiences shared by the client, encompassing a spectrum of sentiments such as frustration, anger, depression, or feeling overwhelmed. It can also document the client's interests, such as a desire to hone communication skills, or specific requests for services. This field may contain both observations by the therapist and direct quotes from the client.",702,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
